id,source,marketplace,country,ProductCat,ProductAgg,Product,Date,DateFormatted,DateMarket,Wholesale,Retail,Currency,Unit,Active,
522149,EAGC-RATIN,Gicumbi,RWA,Beans,Beans,Red Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:GicumbiRed Beans,71,65,KES,1Kg,1,3/16/20 11:25
522151,EAGC-RATIN,Gicumbi,RWA,Beans,Beans,Green Gram,3/13/20 0:00,3/13/20 0:,3/13/20 0:GicumbiGreen Gram,98,87,KES,1Kg,1,3/16/20 11:25
522154,EAGC-RATIN,Kigoma,TZA,Peas,Peas,Cowpeas,3/13/20 0:00,3/13/20 0:,3/13/20 0:KigomaCowpeas,73,66,KES,1Kg,1,3/16/20 11:25
522168,EAGC-RATIN,Gicumbi,RWA,Peas,Peas,Cowpeas,3/13/20 0:00,3/13/20 0:,3/13/20 0:GicumbiCowpeas,131,120,KES,1Kg,1,3/16/20 11:25
522170,EAGC-RATIN,Nakuru,KEN,Beans,Beans,Black Beans (Dolichos),3/13/20 0:00,3/13/20 0:,3/13/20 0:NakuruBlack Beans (Dolichos),158,154,KES,1Kg,1,3/16/20 11:25
522177,EAGC-RATIN,Iringa,TZA,Cereals - Other,Sorghum,Red Sorghum,3/13/20 0:00,3/13/20 0:,3/13/20 0:IringaRed Sorghum,62,53,KES,1Kg,1,3/16/20 11:25
522178,EAGC-RATIN,Kapchorwa,UGA,Peas,Peas,Cowpeas,3/13/20 0:00,3/13/20 0:,3/13/20 0:KapchorwaCowpeas,110,96,KES,1Kg,1,3/16/20 11:25
522179,EAGC-RATIN,Iringa,TZA,Cereals - Rice,Rice,Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:IringaRice,93,82,KES,1Kg,1,3/16/20 11:25
522180,EAGC-RATIN,Masindi,UGA,Peas,Peas,Cowpeas,3/13/20 0:00,3/13/20 0:,3/13/20 0:MasindiCowpeas,110,83,KES,1Kg,1,3/16/20 11:25
522182,EAGC-RATIN,Masindi,UGA,Cereals - Rice,Rice,Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:MasindiRice,105,96,KES,1Kg,1,3/16/20 11:25
522186,EAGC-RATIN,Arusha,TZA,Cereals - Other,Wheat,Wheat,3/13/20 0:00,3/13/20 0:,3/13/20 0:ArushaWheat,62,53,KES,1Kg,1,3/16/20 11:25
522188,EAGC-RATIN,Arusha,TZA,Beans,Beans,Yellow Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:ArushaYellow Beans,124,110,KES,1Kg,1,3/16/20 11:25
522193,EAGC-RATIN,Lira,UGA,Peas,Peas,Cowpeas,3/13/20 0:00,3/13/20 0:,3/13/20 0:LiraCowpeas,110,88,KES,1Kg,1,3/16/20 11:25
522194,EAGC-RATIN,Masindi,UGA,Beans,Beans,Yellow Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:MasindiYellow Beans,105,99,KES,1Kg,1,3/16/20 11:25
522195,EAGC-RATIN,Nakuru,KEN,Cereals - Other,Millet,Millet Grain,3/13/20 0:00,3/13/20 0:,3/13/20 0:NakuruMillet Grain,67,60,KES,1Kg,1,3/16/20 11:25
522201,EAGC-RATIN,Ngozi,BDI,Beans,Beans,Yellow Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:NgoziYellow Beans,120,115,KES,1Kg,1,3/16/20 11:25
522202,EAGC-RATIN,Nakuru,KEN,Peas,Peas,Green Peas,3/13/20 0:00,3/13/20 0:,3/13/20 0:NakuruGreen Peas,54,49,KES,1Kg,1,3/16/20 11:25
522203,EAGC-RATIN,Lira,UGA,Beans,Beans,Yellow Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:LiraYellow Beans,105,99,KES,1Kg,1,3/16/20 11:25
522207,EAGC-RATIN,Kampala,UGA,Cereals - Other,Millet,Millet Grain,3/13/20 0:00,3/13/20 0:,3/13/20 0:KampalaMillet Grain,50,41,KES,1Kg,1,3/16/20 11:25
522213,EAGC-RATIN,Gulu,UGA,Cereals - Other,Sorghum,Red Sorghum,3/13/20 0:00,3/13/20 0:,3/13/20 0:GuluRed Sorghum,33,25,KES,1Kg,1,3/16/20 11:25
522214,EAGC-RATIN,Kobero,BDI,Beans,Beans,Mixed Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:KoberoMixed Beans,66,60,KES,1Kg,1,3/16/20 11:25
522217,EAGC-RATIN,Ruhengeri,RWA,Cereals - Other,Sorghum,Red Sorghum,3/13/20 0:00,3/13/20 0:,3/13/20 0:RuhengeriRed Sorghum,38,36,KES,1Kg,1,3/16/20 11:25
522218,EAGC-RATIN,Masindi,UGA,Cereals - Rice,Rice,Imported Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:MasindiImported Rice,110,99,KES,1Kg,1,3/16/20 11:25
522221,EAGC-RATIN,Nairobi,KEN,Beans,Beans,Black Beans (Dolichos),3/13/20 0:00,3/13/20 0:,3/13/20 0:NairobiBlack Beans (Dolichos),147,145,KES,1Kg,1,3/16/20 11:25
522230,EAGC-RATIN,Ngozi,BDI,Cereals - Other,Millet,Millet Grain,3/13/20 0:00,3/13/20 0:,3/13/20 0:NgoziMillet Grain,77,74,KES,1Kg,1,3/16/20 11:25
522233,EAGC-RATIN,Lira,UGA,Beans,Beans,Red Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:LiraRed Beans,96,91,KES,1Kg,1,3/16/20 11:25
522236,EAGC-RATIN,Kigoma,TZA,Cereals - Maize,Maize,Dry Maize,3/13/20 0:00,3/13/20 0:,3/13/20 0:KigomaDry Maize,20,17,KES,1Kg,1,3/16/20 11:26
522237,EAGC-RATIN,Gitega,BDI,Peas,Peas,Green Peas,3/13/20 0:00,3/13/20 0:,3/13/20 0:GitegaGreen Peas,175,164,KES,1Kg,1,3/16/20 11:26
522241,EAGC-RATIN,Ruhengeri,RWA,Cereals - Other,Wheat,Wheat,3/13/20 0:00,3/13/20 0:,3/13/20 0:RuhengeriWheat,71,65,KES,1Kg,1,3/16/20 11:26
522246,EAGC-RATIN,Ruhengeri,RWA,Peas,Peas,Green Peas,3/13/20 0:00,3/13/20 0:,3/13/20 0:RuhengeriGreen Peas,109,87,KES,1Kg,1,3/16/20 11:26
522247,EAGC-RATIN,Kimironko,RWA,Beans,Beans,Mixed Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:KimironkoMixed Beans,58,53,KES,1Kg,1,3/16/20 11:26
522249,EAGC-RATIN,Ruhengeri,RWA,Beans,Beans,Red Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:RuhengeriRed Beans,82,76,KES,1Kg,1,3/16/20 11:26
522255,EAGC-RATIN,Ruhengeri,RWA,Beans,Beans,Mixed Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:RuhengeriMixed Beans,58,54,KES,1Kg,1,3/16/20 11:26
522260,EAGC-RATIN,Gicumbi,RWA,Peas,Peas,Green Peas,3/13/20 0:00,3/13/20 0:,3/13/20 0:GicumbiGreen Peas,109,98,KES,1Kg,1,3/16/20 11:26
522269,EAGC-RATIN,Kabale,UGA,Beans,Beans,Red Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:KabaleRed Beans,96,88,KES,1Kg,1,3/16/20 11:26
522270,EAGC-RATIN,Kapchorwa,UGA,Beans,Beans,Yellow Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:KapchorwaYellow Beans,105,99,KES,1Kg,1,3/16/20 11:26
522277,EAGC-RATIN,Mombasa,KEN,Peas,Peas,Cowpeas,3/13/20 0:00,3/13/20 0:,3/13/20 0:MombasaCowpeas,40,38,KES,1Kg,1,3/16/20 11:26
522278,EAGC-RATIN,Eldoret,KEN,Beans,Beans,Green Gram,3/13/20 0:00,3/13/20 0:,3/13/20 0:EldoretGreen Gram,146,139,KES,1Kg,1,3/16/20 11:26
522282,EAGC-RATIN,Mombasa,KEN,Seeds & Nuts,Nuts,Ground Nuts,3/13/20 0:00,3/13/20 0:,3/13/20 0:MombasaGround Nuts,138,135,KES,1Kg,1,3/16/20 11:26
522288,EAGC-RATIN,Kimironko,RWA,Cereals - Other,Sorghum,Red Sorghum,3/13/20 0:00,3/13/20 0:,3/13/20 0:KimironkoRed Sorghum,42,39,KES,1Kg,1,3/16/20 11:26
522294,EAGC-RATIN,Kigoma,TZA,Beans,Beans,Yellow Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:KigomaYellow Beans,102,88,KES,1Kg,1,3/16/20 11:26
522296,EAGC-RATIN,Nakuru,KEN,Seeds & Nuts,Nuts,Ground Nuts,3/13/20 0:00,3/13/20 0:,3/13/20 0:NakuruGround Nuts,139,135,KES,1Kg,1,3/16/20 11:26
522302,EAGC-RATIN,Nakuru,KEN,Cereals - Other,Sorghum,Red Sorghum,3/13/20 0:00,3/13/20 0:,3/13/20 0:NakuruRed Sorghum,36,30,KES,1Kg,1,3/16/20 11:26
522304,EAGC-RATIN,Lira,UGA,Beans,Beans,Mixed Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:LiraMixed Beans,83,77,KES,1Kg,1,3/16/20 11:26
522308,EAGC-RATIN,Kimironko,RWA,Beans,Beans,Yellow Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:KimironkoYellow Beans,88,83,KES,1Kg,1,3/16/20 11:26
522309,EAGC-RATIN,Kobero,BDI,Cereals - Rice,Rice,Imported Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:KoberoImported Rice,142,137,KES,1Kg,1,3/16/20 11:26
522312,EAGC-RATIN,Bujumbura,BDI,Cereals - Rice,Rice,Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:BujumburaRice,109,104,KES,1Kg,1,3/16/20 11:26
522313,EAGC-RATIN,Gicumbi,RWA,Cereals - Rice,Rice,Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:GicumbiRice,94,88,KES,1Kg,1,3/16/20 11:26
522315,EAGC-RATIN,Kabale,UGA,Peas,Peas,Cowpeas,3/13/20 0:00,3/13/20 0:,3/13/20 0:KabaleCowpeas,138,96,KES,1Kg,1,3/16/20 11:26
522316,EAGC-RATIN,Kampala,UGA,Peas,Peas,Green Peas,3/13/20 0:00,3/13/20 0:,3/13/20 0:KampalaGreen Peas,165,110,KES,1Kg,1,3/16/20 11:26
522318,EAGC-RATIN,Arusha,TZA,Cereals - Rice,Rice,Imported Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:ArushaImported Rice,115,97,KES,1Kg,1,3/16/20 11:26
522321,EAGC-RATIN,Eldoret,KEN,Beans,Beans,Black Beans (Dolichos),3/13/20 0:00,3/13/20 0:,3/13/20 0:EldoretBlack Beans (Dolichos),134,129,KES,1Kg,1,3/16/20 11:26
522323,EAGC-RATIN,Kampala,UGA,Beans,Beans,Mixed Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:KampalaMixed Beans,96,91,KES,1Kg,1,3/16/20 11:26
522328,EAGC-RATIN,Gulu,UGA,Beans,Beans,Yellow Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:GuluYellow Beans,105,99,KES,1Kg,1,3/16/20 11:26
522331,EAGC-RATIN,Masindi,UGA,Beans,Beans,Green Gram,3/13/20 0:00,3/13/20 0:,3/13/20 0:MasindiGreen Gram,91,83,KES,1Kg,1,3/16/20 11:26
522332,EAGC-RATIN,Masindi,UGA,Beans,Beans,Mixed Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:MasindiMixed Beans,83,72,KES,1Kg,1,3/16/20 11:26
522333,EAGC-RATIN,Gulu,UGA,Beans,Beans,Red Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:GuluRed Beans,96,88,KES,1Kg,1,3/16/20 11:26
522335,EAGC-RATIN,Bujumbura,BDI,Beans,Beans,Red Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:BujumburaRed Beans,77,71,KES,1Kg,1,3/16/20 11:26
522337,EAGC-RATIN,Bujumbura,BDI,Cereals - Maize,Maize,Dry Maize,3/13/20 0:00,3/13/20 0:,3/13/20 0:BujumburaDry Maize,38,36,KES,1Kg,1,3/16/20 11:26
522340,EAGC-RATIN,Ruhengeri,RWA,Cereals - Other,Millet,Millet Grain,3/13/20 0:00,3/13/20 0:,3/13/20 0:RuhengeriMillet Grain,74,69,KES,1Kg,1,3/16/20 11:26
522341,EAGC-RATIN,Kapchorwa,UGA,Cereals - Other,Millet,Millet Grain,3/13/20 0:00,3/13/20 0:,3/13/20 0:KapchorwaMillet Grain,50,41,KES,1Kg,1,3/16/20 11:26
522342,EAGC-RATIN,Kobero,BDI,Cereals - Rice,Rice,Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:KoberoRice,98,93,KES,1Kg,1,3/16/20 11:26
522343,EAGC-RATIN,Gitega,BDI,Cereals - Other,Wheat,Wheat,3/13/20 0:00,3/13/20 0:,3/13/20 0:GitegaWheat,82,77,KES,1Kg,1,3/16/20 11:26
522351,EAGC-RATIN,Kobero,BDI,Peas,Peas,Dry Peas,3/13/20 0:00,3/13/20 0:,3/13/20 0:KoberoDry Peas,164,153,KES,1Kg,1,3/16/20 11:26
522358,EAGC-RATIN,Kampala,UGA,Beans,Beans,Red Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:KampalaRed Beans,105,99,KES,1Kg,1,3/16/20 11:26
522360,EAGC-RATIN,Ngozi,BDI,Beans,Beans,Mixed Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:NgoziMixed Beans,68,66,KES,1Kg,1,3/16/20 11:26
522361,EAGC-RATIN,Kampala,UGA,Beans,Beans,Green Gram,3/13/20 0:00,3/13/20 0:,3/13/20 0:KampalaGreen Gram,105,96,KES,1Kg,1,3/16/20 11:26
522364,EAGC-RATIN,Ngozi,BDI,Cereals - Other,Sorghum,Red Sorghum,3/13/20 0:00,3/13/20 0:,3/13/20 0:NgoziRed Sorghum,71,68,KES,1Kg,1,3/16/20 11:26
522365,EAGC-RATIN,Kimironko,RWA,Cereals - Rice,Rice,Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:KimironkoRice,99,94,KES,1Kg,1,3/16/20 11:26
522368,EAGC-RATIN,Kabale,UGA,Peas,Peas,Green Peas,3/13/20 0:00,3/13/20 0:,3/13/20 0:KabaleGreen Peas,152,110,KES,1Kg,1,3/16/20 11:26
522372,EAGC-RATIN,Gicumbi,RWA,Cereals - Rice,Rice,Imported Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:GicumbiImported Rice,131,120,KES,1Kg,1,3/16/20 11:26
522374,EAGC-RATIN,Kampala,UGA,Beans,Beans,Black Beans (Dolichos),3/13/20 0:00,3/13/20 0:,3/13/20 0:KampalaBlack Beans (Dolichos),88,83,KES,1Kg,1,3/16/20 11:26
522375,EAGC-RATIN,Kabale,UGA,Cereals - Maize,Maize,Dry Maize,3/13/20 0:00,3/13/20 0:,3/13/20 0:KabaleDry Maize,41,30,KES,1Kg,1,3/16/20 11:26
522381,EAGC-RATIN,Lira,UGA,Cereals - Rice,Rice,Imported Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:LiraImported Rice,105,96,KES,1Kg,1,3/16/20 11:26
522385,EAGC-RATIN,Kabale,UGA,Cereals - Rice,Rice,Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:KabaleRice,110,96,KES,1Kg,1,3/16/20 11:26
522386,EAGC-RATIN,Kobero,BDI,Cereals - Other,Millet,Millet Grain,3/13/20 0:00,3/13/20 0:,3/13/20 0:KoberoMillet Grain,71,66,KES,1Kg,1,3/16/20 11:26
522387,EAGC-RATIN,Ngozi,BDI,Cereals - Rice,Rice,Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:NgoziRice,109,107,KES,1Kg,1,3/16/20 11:26
522388,EAGC-RATIN,Masindi,UGA,Beans,Beans,Red Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:MasindiRed Beans,83,77,KES,1Kg,1,3/16/20 11:26
522389,EAGC-RATIN,Kobero,BDI,Beans,Beans,Yellow Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:KoberoYellow Beans,93,88,KES,1Kg,1,3/16/20 11:26
522393,EAGC-RATIN,Arusha,TZA,Cereals - Maize,Maize,Dry Maize,3/13/20 0:00,3/13/20 0:,3/13/20 0:ArushaDry Maize,29,24,KES,1Kg,1,3/16/20 11:26
522395,EAGC-RATIN,Kimironko,RWA,Cereals - Other,Millet,Millet Grain,3/13/20 0:00,3/13/20 0:,3/13/20 0:KimironkoMillet Grain,83,77,KES,1Kg,1,3/16/20 11:26
522396,EAGC-RATIN,Arusha,TZA,Beans,Beans,Red Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:ArushaRed Beans,99,93,KES,1Kg,1,3/16/20 11:26
522400,EAGC-RATIN,Kampala,UGA,Cereals - Rice,Rice,Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:KampalaRice,96,91,KES,1Kg,1,3/16/20 11:26
522401,EAGC-RATIN,Kimironko,RWA,Peas,Peas,Green Peas,3/13/20 0:00,3/13/20 0:,3/13/20 0:KimironkoGreen Peas,132,110,KES,1Kg,1,3/16/20 11:26
522403,EAGC-RATIN,Eldoret,KEN,Peas,Peas,Cowpeas,3/13/20 0:00,3/13/20 0:,3/13/20 0:EldoretCowpeas,87,85,KES,1Kg,1,3/16/20 11:26
522407,EAGC-RATIN,Nakuru,KEN,Cereals - Maize,Maize,Dry Maize,3/13/20 0:00,3/13/20 0:,3/13/20 0:NakuruDry Maize,35,31,KES,1Kg,1,3/16/20 11:26
522409,EAGC-RATIN,Kigoma,TZA,Beans,Beans,Green Gram,3/13/20 0:00,3/13/20 0:,3/13/20 0:KigomaGreen Gram,71,57,KES,1Kg,1,3/16/20 11:26
522410,EAGC-RATIN,Iringa,TZA,Cereals - Other,Wheat,Wheat,3/13/20 0:00,3/13/20 0:,3/13/20 0:IringaWheat,71,62,KES,1Kg,1,3/16/20 11:27
522412,EAGC-RATIN,Iringa,TZA,Beans,Beans,Green Gram,3/13/20 0:00,3/13/20 0:,3/13/20 0:IringaGreen Gram,124,106,KES,1Kg,1,3/16/20 11:27
522413,EAGC-RATIN,Gitega,BDI,Cereals - Other,Sorghum,Red Sorghum,3/13/20 0:00,3/13/20 0:,3/13/20 0:GitegaRed Sorghum,71,66,KES,1Kg,1,3/16/20 11:27
522414,EAGC-RATIN,Nairobi,KEN,Cereals - Other,Sorghum,Red Sorghum,3/13/20 0:00,3/13/20 0:,3/13/20 0:NairobiRed Sorghum,61,58,KES,1Kg,1,3/16/20 11:27
522417,EAGC-RATIN,Kimironko,RWA,Peas,Peas,Cowpeas,3/13/20 0:00,3/13/20 0:,3/13/20 0:KimironkoCowpeas,154,143,KES,1Kg,1,3/16/20 11:27
522424,EAGC-RATIN,Arusha,TZA,Peas,Peas,Green Peas,3/13/20 0:00,3/13/20 0:,3/13/20 0:ArushaGreen Peas,57,53,KES,1Kg,1,3/16/20 11:27
522426,EAGC-RATIN,Gulu,UGA,Beans,Beans,Mixed Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:GuluMixed Beans,83,77,KES,1Kg,1,3/16/20 11:27
522434,EAGC-RATIN,Mombasa,KEN,Beans,Beans,Black Beans (Dolichos),3/13/20 0:00,3/13/20 0:,3/13/20 0:MombasaBlack Beans (Dolichos),147,144,KES,1Kg,1,3/16/20 11:27
522436,EAGC-RATIN,Kampala,UGA,Cereals - Maize,Maize,Dry Maize,3/13/20 0:00,3/13/20 0:,3/13/20 0:KampalaDry Maize,33,28,KES,1Kg,1,3/16/20 11:27
522437,EAGC-RATIN,Ngozi,BDI,Cereals - Rice,Rice,Imported Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:NgoziImported Rice,164,159,KES,1Kg,1,3/16/20 11:27
522441,EAGC-RATIN,Arusha,TZA,Beans,Beans,Mixed Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:ArushaMixed Beans,97,88,KES,1Kg,1,3/16/20 11:27
522442,EAGC-RATIN,Gitega,BDI,Beans,Beans,Yellow Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:GitegaYellow Beans,104,98,KES,1Kg,1,3/16/20 11:27
522444,EAGC-RATIN,Nairobi,KEN,Beans,Beans,Green Gram,3/13/20 0:00,3/13/20 0:,3/13/20 0:NairobiGreen Gram,125,122,KES,1Kg,1,3/16/20 11:27
522448,EAGC-RATIN,Gulu,UGA,Beans,Beans,Green Gram,3/13/20 0:00,3/13/20 0:,3/13/20 0:GuluGreen Gram,83,77,KES,1Kg,1,3/16/20 11:27
522449,EAGC-RATIN,Ruhengeri,RWA,Cereals - Rice,Rice,Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:RuhengeriRice,92,87,KES,1Kg,1,3/16/20 11:27
522451,EAGC-RATIN,Ngozi,BDI,Peas,Peas,Dry Peas,3/13/20 0:00,3/13/20 0:,3/13/20 0:NgoziDry Peas,164,159,KES,1Kg,1,3/16/20 11:27
522453,EAGC-RATIN,Lira,UGA,Cereals - Rice,Rice,Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:LiraRice,96,88,KES,1Kg,1,3/16/20 11:27
522456,EAGC-RATIN,Bujumbura,BDI,Cereals - Other,Sorghum,Red Sorghum,3/13/20 0:00,3/13/20 0:,3/13/20 0:BujumburaRed Sorghum,82,77,KES,1Kg,1,3/16/20 11:27
522460,EAGC-RATIN,Kobero,BDI,Cereals - Maize,Maize,Dry Maize,3/13/20 0:00,3/13/20 0:,3/13/20 0:KoberoDry Maize,33,30,KES,1Kg,1,3/16/20 11:27
522461,EAGC-RATIN,Arusha,TZA,Peas,Peas,Cowpeas,3/13/20 0:00,3/13/20 0:,3/13/20 0:ArushaCowpeas,80,71,KES,1Kg,1,3/16/20 11:27
522465,EAGC-RATIN,Lira,UGA,Cereals - Other,Millet,Millet Grain,3/13/20 0:00,3/13/20 0:,3/13/20 0:LiraMillet Grain,41,36,KES,1Kg,1,3/16/20 11:27
522467,EAGC-RATIN,Kigoma,TZA,Cereals - Other,Sorghum,Red Sorghum,3/13/20 0:00,3/13/20 0:,3/13/20 0:KigomaRed Sorghum,80,66,KES,1Kg,1,3/16/20 11:27
522470,EAGC-RATIN,Kigoma,TZA,Cereals - Rice,Rice,Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:KigomaRice,97,93,KES,1Kg,1,3/16/20 11:27
522479,EAGC-RATIN,Gulu,UGA,Cereals - Rice,Rice,Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:GuluRice,96,88,KES,1Kg,1,3/16/20 11:27
522480,EAGC-RATIN,Bujumbura,BDI,Cereals - Rice,Rice,Imported Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:BujumburaImported Rice,164,159,KES,1Kg,1,3/16/20 11:27
522483,EAGC-RATIN,Kigoma,TZA,Cereals - Other,Millet,Millet Grain,3/13/20 0:00,3/13/20 0:,3/13/20 0:KigomaMillet Grain,93,82,KES,1Kg,1,3/16/20 11:27
522484,EAGC-RATIN,Kobero,BDI,Beans,Beans,Red Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:KoberoRed Beans,60,55,KES,1Kg,1,3/16/20 11:27
522488,EAGC-RATIN,Kimironko,RWA,Beans,Beans,Black Beans (Dolichos),3/13/20 0:00,3/13/20 0:,3/13/20 0:KimironkoBlack Beans (Dolichos),143,132,KES,1Kg,1,3/16/20 11:27
522489,EAGC-RATIN,Kimironko,RWA,Cereals - Maize,Maize,Dry Maize,3/13/20 0:00,3/13/20 0:,3/13/20 0:KimironkoDry Maize,31,28,KES,1Kg,1,3/16/20 11:27
522491,EAGC-RATIN,Mombasa,KEN,Cereals - Other,Sorghum,Red Sorghum,3/13/20 0:00,3/13/20 0:,3/13/20 0:MombasaRed Sorghum,40,38,KES,1Kg,1,3/16/20 11:27
522493,EAGC-RATIN,Kabale,UGA,Cereals - Other,Millet,Millet Grain,3/13/20 0:00,3/13/20 0:,3/13/20 0:KabaleMillet Grain,50,41,KES,1Kg,1,3/16/20 11:27
522494,EAGC-RATIN,Kampala,UGA,Peas,Peas,Cowpeas,3/13/20 0:00,3/13/20 0:,3/13/20 0:KampalaCowpeas,105,96,KES,1Kg,1,3/16/20 11:27
522497,EAGC-RATIN,Masindi,UGA,Cereals - Other,Millet,Millet Grain,3/13/20 0:00,3/13/20 0:,3/13/20 0:MasindiMillet Grain,55,45,KES,1Kg,1,3/16/20 11:27
522498,EAGC-RATIN,Gitega,BDI,Beans,Beans,Mixed Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:GitegaMixed Beans,71,66,KES,1Kg,1,3/16/20 11:27
522499,EAGC-RATIN,Gicumbi,RWA,Cereals - Maize,Maize,Dry Maize,3/13/20 0:00,3/13/20 0:,3/13/20 0:GicumbiDry Maize,286,264,KES,1Kg,1,3/16/20 11:27
522501,EAGC-RATIN,Ruhengeri,RWA,Beans,Beans,Yellow Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:RuhengeriYellow Beans,83,78,KES,1Kg,1,3/16/20 11:27
522503,EAGC-RATIN,Bujumbura,BDI,Cereals - Other,Millet,Millet Grain,3/13/20 0:00,3/13/20 0:,3/13/20 0:BujumburaMillet Grain,82,77,KES,1Kg,1,3/16/20 11:27
522506,EAGC-RATIN,Gulu,UGA,Peas,Peas,Green Peas,3/13/20 0:00,3/13/20 0:,3/13/20 0:GuluGreen Peas,165,138,KES,1Kg,1,3/16/20 11:27
522508,EAGC-RATIN,Gulu,UGA,Peas,Peas,Cowpeas,3/13/20 0:00,3/13/20 0:,3/13/20 0:GuluCowpeas,96,91,KES,1Kg,1,3/16/20 11:27
522510,EAGC-RATIN,Bujumbura,BDI,Cereals - Other,Wheat,Wheat,3/13/20 0:00,3/13/20 0:,3/13/20 0:BujumburaWheat,77,74,KES,1Kg,1,3/16/20 11:27
522511,EAGC-RATIN,Kobero,BDI,Peas,Peas,Green Peas,3/13/20 0:00,3/13/20 0:,3/13/20 0:KoberoGreen Peas,137,120,KES,1Kg,1,3/16/20 11:27
522517,EAGC-RATIN,Kigoma,TZA,Peas,Peas,Green Peas,3/13/20 0:00,3/13/20 0:,3/13/20 0:KigomaGreen Peas,155,133,KES,1Kg,1,3/16/20 11:27
522524,EAGC-RATIN,Nairobi,KEN,Peas,Peas,Green Peas,3/13/20 0:00,3/13/20 0:,3/13/20 0:NairobiGreen Peas,60,58,KES,1Kg,1,3/16/20 11:27
522525,EAGC-RATIN,Gicumbi,RWA,Cereals - Other,Wheat,Wheat,3/13/20 0:00,3/13/20 0:,3/13/20 0:GicumbiWheat,65,62,KES,1Kg,1,3/16/20 11:27
522527,EAGC-RATIN,Ngozi,BDI,Beans,Beans,Red Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:NgoziRed Beans,82,77,KES,1Kg,1,3/16/20 11:27
522529,EAGC-RATIN,Gulu,UGA,Cereals - Rice,Rice,Imported Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:GuluImported Rice,105,99,KES,1Kg,1,3/16/20 11:27
522533,EAGC-RATIN,Kimironko,RWA,Cereals - Rice,Rice,Imported Rice,3/13/20 0:00,3/13/20 0:,3/13/20 0:KimironkoImported Rice,132,121,KES,1Kg,1,3/16/20 11:27
522534,EAGC-RATIN,Bujumbura,BDI,Beans,Beans,Yellow Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:BujumburaYellow Beans,109,104,KES,1Kg,1,3/16/20 11:27
522540,EAGC-RATIN,Iringa,TZA,Beans,Beans,Mixed Beans,3/13/20 0:00,3/13/20 0:,3/13/20 0:IringaMixed Beans,53,44,KES,1Kg,1,3/16/20 11:27
522544,EAGC-RATIN,Nakuru,KEN,Peas,Peas,Cowpeas,3/13/20 0:00,3/13/20 0:,3/13/20 0:NakuruCowpeas,97,90,KES,1Kg,1,3/16/20 11:27
