Market,Product,Country,Date,Retail (MT),Wholesale (MT),Currency
Makueni,Maize,Kenya,12/1/16,33000,30000,KES
Makueni,Maize,Kenya,12/1/16,32982,29984,KES
Makueni,Maize,Kenya,12/2/16,33008,30008,KES
Makueni,Maize,Kenya,12/2/16,33000,30000,KES
Makueni,Maize,Kenya,12/6/16,33000,30000,KES
Makueni,Maize,Kenya,12/6/16,33022,30020,KES
Makueni,Maize,Kenya,12/8/16,33000,30000,KES
Makueni,Maize,Kenya,12/8/16,32965,29968,KES
Makueni,Maize,Kenya,12/13/16,33000,30000,KES
Makueni,Maize,Kenya,12/13/16,33000,30000,KES
Makueni,Maize,Kenya,12/14/16,32814,29831,KES
Makueni,Maize,Kenya,12/14/16,33000,30000,KES
Makueni,Maize,Kenya,12/15/16,33000,30000,KES
Makueni,Maize,Kenya,12/15/16,33006,30005,KES
Makueni,Maize,Kenya,12/16/16,33038,30035,KES
Makueni,Maize,Kenya,12/16/16,33000,30000,KES
Makueni,Maize,Kenya,12/20/16,33000,30000,KES
Makueni,Maize,Kenya,12/20/16,33131,30119,KES
Makueni,Maize,Kenya,12/21/16,33000,30000,KES
Makueni,Maize,Kenya,12/21/16,33000,30000,KES
Makueni,Maize,Kenya,12/22/16,35000,30000,KES
Makueni,Maize,Kenya,12/22/16,35000,30000,KES
Makueni,Maize,Kenya,12/24/16,35000,30000,KES
Makueni,Maize,Kenya,12/24/16,35012,30010,KES
Makueni,Maize,Kenya,12/26/16,33035,30032,KES
Makueni,Maize,Kenya,12/26/16,33000,30000,KES
Makueni,Maize,Kenya,12/27/16,33000,30000,KES
Makueni,Maize,Kenya,12/27/16,33032,30029,KES
Makueni,Maize,Kenya,12/28/16,33214,30195,KES
Makueni,Maize,Kenya,12/28/16,33000,30000,KES
Makueni,Maize,Kenya,12/29/16,33000,30000,KES
Makueni,Maize,Kenya,12/29/16,32816,29833,KES
Makueni,Maize,Kenya,12/30/16,32837,29852,KES
Makueni,Maize,Kenya,12/30/16,33000,30000,KES
Makueni,Maize,Kenya,1/3/17,32978,29980,KES
Makueni,Maize,Kenya,1/3/17,33000,30000,KES
Makueni,Maize,Kenya,1/6/17,33352,30320,KES
Makueni,Maize,Kenya,1/12/17,33018,30017,KES
Makueni,Maize,Kenya,1/12/17,35019,30017,KES
Makueni,Maize,Kenya,1/19/17,32963,29967,KES
Makueni,Maize,Kenya,1/31/17,44000,40000,KES
Makueni,Maize,Kenya,1/31/17,43625,39659,KES
Makueni,Maize,Kenya,2/1/17,45003,40002,KES
Makueni,Maize,Kenya,2/1/17,44003,40002,KES
Makueni,Maize,Kenya,2/1/17,45000,40000,KES
Makueni,Maize,Kenya,2/1/17,44000,40000,KES
Makueni,Maize,Kenya,2/2/17,44000,40000,KES
Makueni,Maize,Kenya,2/2/17,44005,40005,KES
Makueni,Maize,Kenya,2/3/17,44007,40007,KES
Makueni,Maize,Kenya,2/3/17,44000,40000,KES
Makueni,Maize,Kenya,2/8/17,44010,40009,KES
Makueni,Maize,Kenya,2/8/17,44000,40000,KES
Makueni,Maize,Kenya,2/13/17,44000,40000,KES
Makueni,Maize,Kenya,2/13/17,44000,40000,KES
Makueni,Maize,Kenya,2/14/17,44000,40000,KES
Makueni,Maize,Kenya,2/14/17,44068,40062,KES
Makueni,Maize,Kenya,2/15/17,44015,40014,KES
Makueni,Maize,Kenya,2/15/17,44000,40000,KES
Makueni,Maize,Kenya,2/16/17,44000,40000,KES
Makueni,Maize,Kenya,2/16/17,43984,39986,KES
Makueni,Maize,Kenya,2/23/17,44000,40000,KES
Makueni,Maize,Kenya,2/23/17,43990,39991,KES
Makueni,Maize,Kenya,2/27/17,44000,40000,KES
Makueni,Maize,Kenya,2/27/17,44000,40000,KES
Makueni,Maize,Kenya,2/28/17,44000,40000,KES
Makueni,Maize,Kenya,2/28/17,43944,39949,KES
Makueni,Maize,Kenya,3/2/17,44000,40000,KES
Makueni,Maize,Kenya,3/2/17,43896,39906,KES
Makueni,Maize,Kenya,3/3/17,44000,40000,KES
Makueni,Maize,Kenya,3/3/17,44000,40000,KES
Makueni,Maize,Kenya,3/3/17,44000,40000,KES
Makueni,Maize,Kenya,3/6/17,43819,39836,KES
Makueni,Maize,Kenya,3/6/17,44000,40000,KES
Makueni,Maize,Kenya,3/8/17,43703,39730,KES
Makueni,Maize,Kenya,3/8/17,44000,40000,KES
Makueni,Maize,Kenya,3/9/17,44000,40000,KES
Makueni,Maize,Kenya,3/9/17,43983,39984,KES
Makueni,Maize,Kenya,3/15/17,44025,40023,KES
Makueni,Maize,Kenya,3/15/17,44000,40000,KES
Makueni,Maize,Kenya,3/22/17,44012,40011,KES
Makueni,Maize,Kenya,3/22/17,44000,40000,KES
Makueni,Maize,Kenya,3/24/17,43960,39963,KES
Makueni,Maize,Kenya,3/24/17,44000,40000,KES
Makueni,Maize,Kenya,3/29/17,44000,40000,KES
Makueni,Maize,Kenya,3/30/17,44000,40000,KES
Makueni,Maize,Kenya,3/30/17,44000,40000,KES
Makueni,Maize,Kenya,3/31/17,44003,40002,KES
Makueni,Maize,Kenya,3/31/17,44000,40000,KES
Makueni,Maize,Kenya,4/3/17,44181,40165,KES
Makueni,Maize,Kenya,4/3/17,44000,40000,KES
Makueni,Maize,Kenya,4/4/17,44000,40000,KES
Makueni,Maize,Kenya,4/4/17,44103,40094,KES
Makueni,Maize,Kenya,4/5/17,44000,40000,KES
Makueni,Maize,Kenya,4/7/17,43285,39350,KES
Makueni,Maize,Kenya,4/10/17,48000,45000,KES
Makueni,Maize,Kenya,4/11/17,54000,48000,KES
Makueni,Maize,Kenya,4/11/17,54000,48000,KES
Makueni,Maize,Kenya,4/12/17,54000,48000,KES
Makueni,Maize,Kenya,4/18/17,54000,50000,KES
Makueni,Maize,Kenya,4/18/17,54000,50000,KES
Makueni,Maize,Kenya,4/19/17,54481,50445,KES
Makueni,Maize,Kenya,4/20/17,54191,50177,KES
Makueni,Maize,Kenya,4/21/17,53712,49733,KES
Makueni,Maize,Kenya,4/21/17,54000,50000,KES
Makueni,Maize,Kenya,4/24/17,54243,50225,KES
Makueni,Maize,Kenya,4/25/17,54000,50000,KES
Makueni,Maize,Kenya,4/25/17,54000,50000,KES
Makueni,Maize,Kenya,4/26/17,54000,50000,KES
Makueni,Maize,Kenya,4/26/17,54000,50000,KES
Makueni,Maize,Kenya,4/27/17,54000,50000,KES
Makueni,Maize,Kenya,4/27/17,54000,50000,KES
Makueni,Maize,Kenya,4/28/17,54000,50000,KES
Makueni,Maize,Kenya,5/2/17,54000,50000,KES
Makueni,Maize,Kenya,5/2/17,54000,50000,KES
Makueni,Maize,Kenya,5/3/17,54011,50010,KES
Makueni,Maize,Kenya,5/4/17,54000,50000,KES
Makueni,Maize,Kenya,5/9/17,54231,50214,KES
Makueni,Maize,Kenya,5/11/17,55000,50000,KES
Makueni,Maize,Kenya,5/11/17,55000,50000,KES
Makueni,Maize,Kenya,5/12/17,54000,50000,KES
Makueni,Maize,Kenya,5/15/17,54000,50000,KES
Makueni,Maize,Kenya,5/16/17,65059,60054,KES
Makueni,Maize,Kenya,5/16/17,65000,60000,KES
Makueni,Maize,Kenya,5/17/17,64962,54968,KES
Makueni,Maize,Kenya,5/18/17,65000,55000,KES
Makueni,Maize,Kenya,5/19/17,63621,53833,KES
Makueni,Maize,Kenya,5/19/17,63621,53833,KES
Makueni,Maize,Kenya,5/22/17,65000,55000,KES
Makueni,Maize,Kenya,5/22/17,65000,55000,KES
Makueni,Maize,Kenya,5/23/17,65000,55000,KES
Makueni,Maize,Kenya,5/23/17,65056,55047,KES
Makueni,Maize,Kenya,5/24/17,65000,55000,KES
Makueni,Maize,Kenya,5/24/17,65000,55000,KES
Makueni,Maize,Kenya,5/25/17,65012,55010,KES
Makueni,Maize,Kenya,5/26/17,65000,55000,KES
Makueni,Maize,Kenya,5/29/17,65000,55000,KES
Makueni,Maize,Kenya,5/30/17,65000,55000,KES
Makueni,Maize,Kenya,6/6/17,60946,55867,KES
Makueni,Maize,Kenya,6/7/17,59096,54171,KES
Makueni,Maize,Kenya,6/8/17,59097,54172,KES
Makueni,Maize,Kenya,6/9/17,60000,55000,KES
Makueni,Maize,Kenya,6/12/17,60000,55000,KES
Makueni,Maize,Kenya,6/12/17,60000,55000,KES
Makueni,Maize,Kenya,6/13/17,60000,55000,KES
Makueni,Maize,Kenya,6/14/17,59563,54599,KES
Makueni,Maize,Kenya,6/15/17,59559,54596,KES
Makueni,Maize,Kenya,6/23/17,60000,55000,KES
Makueni,Maize,Kenya,6/23/17,60000,55000,KES
Makueni,Maize,Kenya,7/3/17,55000,50000,KES
Makueni,Maize,Kenya,7/3/17,55000,50000,KES
Makueni,Maize,Kenya,7/4/17,53796,48905,KES
Makueni,Maize,Kenya,7/4/17,55000,50000,KES
Makueni,Maize,Kenya,7/5/17,60000,55000,KES
Makueni,Maize,Kenya,7/5/17,60000,55000,KES
Makueni,Maize,Kenya,7/6/17,60000,55000,KES
Makueni,Maize,Kenya,7/6/17,60000,55000,KES
Makueni,Maize,Kenya,7/14/17,50000,45000,KES
Makueni,Maize,Kenya,7/14/17,50019,45017,KES
Makueni,Maize,Kenya,7/18/17,55000,50000,KES
Makueni,Maize,Kenya,7/19/17,45000,40000,KES
Makueni,Maize,Kenya,7/19/17,45000,40000,KES
Makueni,Maize,Kenya,7/19/17,45000,40000,KES
Makueni,Maize,Kenya,7/19/17,45000,40000,KES
Makueni,Maize,Kenya,7/21/17,45000,40000,KES
Makueni,Maize,Kenya,7/21/17,45000,40000,KES
Makueni,Maize,Kenya,7/24/17,45000,40000,KES
Makueni,Maize,Kenya,7/24/17,44986,39988,KES
Makueni,Maize,Kenya,7/25/17,44990,39991,KES
Makueni,Maize,Kenya,7/25/17,45000,40000,KES
Makueni,Maize,Kenya,7/26/17,55000,40000,KES
Makueni,Maize,Kenya,7/27/17,45000,40000,KES
Makueni,Maize,Kenya,7/27/17,45012,40011,KES
Makueni,Maize,Kenya,7/31/17,45043,40038,KES
Makueni,Maize,Kenya,7/31/17,45000,40000,KES
Makueni,Maize,Kenya,8/1/17,45000,40000,KES
Makueni,Maize,Kenya,8/1/17,45179,40159,KES
Makueni,Maize,Kenya,8/2/17,44784,39808,KES
Makueni,Maize,Kenya,8/2/17,45000,40000,KES
Makueni,Maize,Kenya,8/3/17,45217,40193,KES
Makueni,Maize,Kenya,8/3/17,45000,40000,KES
Makueni,Maize,Kenya,8/4/17,45000,40000,KES
Makueni,Maize,Kenya,8/4/17,45000,40000,KES
Makueni,Maize,Kenya,8/14/17,45000,40000,KES
Makueni,Maize,Kenya,8/14/17,45000,40000,KES
Makueni,Maize,Kenya,8/15/17,45001,40001,KES
Makueni,Maize,Kenya,8/15/17,45000,40000,KES
Makueni,Maize,Kenya,8/16/17,45000,40000,KES
Makueni,Maize,Kenya,8/16/17,45000,40000,KES
Makueni,Maize,Kenya,8/17/17,45000,40000,KES
Makueni,Maize,Kenya,8/17/17,44973,39976,KES
Makueni,Maize,Kenya,8/18/17,44930,39938,KES
Makueni,Maize,Kenya,8/18/17,45000,40000,KES
Makueni,Maize,Kenya,8/21/17,45000,40000,KES
Makueni,Maize,Kenya,8/21/17,45000,40000,KES
Makueni,Maize,Kenya,8/22/17,45000,40000,KES
Makueni,Maize,Kenya,8/22/17,44969,39972,KES
Makueni,Maize,Kenya,8/23/17,45000,40000,KES
Makueni,Maize,Kenya,8/23/17,45000,40000,KES
Makueni,Maize,Kenya,9/13/17,75000,60000,KES
Makueni,Maize,Kenya,9/18/17,3600000,3200000,KES
Makueni,Maize,Kenya,9/19/17,40000,35000,KES
Makueni,Maize,Kenya,9/19/17,40000,35000,KES
Makueni,Maize,Kenya,9/20/17,40000,35000,KES
Makueni,Maize,Kenya,9/20/17,40000,35000,KES
Makueni,Maize,Kenya,9/21/17,40000,36000,KES
Makueni,Maize,Kenya,9/21/17,40000,36000,KES
Makueni,Maize,Kenya,9/22/17,40000,36000,KES
Makueni,Maize,Kenya,9/22/17,40000,36000,KES
Makueni,Maize,Kenya,9/25/17,38000,33000,KES
Makueni,Maize,Kenya,9/25/17,38000,33000,KES
Makueni,Maize,Kenya,9/26/17,39000,33000,KES
Makueni,Maize,Kenya,9/26/17,39000,33000,KES
Makueni,Maize,Kenya,9/27/17,39000,33000,KES
Makueni,Maize,Kenya,9/27/17,39000,33000,KES
Makueni,Maize,Kenya,9/28/17,38051,33044,KES
Makueni,Maize,Kenya,9/28/17,38000,33000,KES
Makueni,Maize,Kenya,9/29/17,38000,34000,KES
Makueni,Maize,Kenya,9/29/17,38000,34000,KES
Makueni,Maize,Kenya,10/2/17,40415,33342,KES
Makueni,Maize,Kenya,10/2/17,40000,33000,KES
Makueni,Maize,Kenya,10/3/17,40000,33000,KES
Makueni,Maize,Kenya,10/3/17,40000,33000,KES
Makueni,Maize,Kenya,10/4/17,40000,33000,KES
Makueni,Maize,Kenya,10/4/17,39991,32993,KES
Makueni,Maize,Kenya,10/5/17,40000,33000,KES
Makueni,Maize,Kenya,10/5/17,40000,33000,KES
Makueni,Maize,Kenya,10/6/17,40000,33000,KES
Makueni,Maize,Kenya,10/6/17,40000,33000,KES
Makueni,Maize,Kenya,10/9/17,40000,34000,KES
Makueni,Maize,Kenya,10/9/17,40000,34000,KES
Makueni,Maize,Kenya,10/10/17,40000,34000,KES
Makueni,Maize,Kenya,10/10/17,40000,34000,KES
Makueni,Maize,Kenya,10/11/17,40000,34000,KES
